TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Heart_Rate,Elements
2026-07-29 18:13:13.325,0.1327,0.1751,0.2543,0.1312,0.3241,0.2723,0.242,0.3188,0.2398,0.1363,0.1628,0.3075,0.2702,0.3114,0.2694,0.2119,0.0332,0.1048,0.0716,0.0306,3309.2674,3285.8974,3302.0147,3306.4469,-0.91,-0.1219,-0.362,-0.8972,0.2467,0.1346,1,1,1,1,1,42.0,57.2,
2026-07-29 18:13:13.957,0.13,0.1848,0.239,0.1087,0.3412,0.2602,0.2372,0.3527,0.2411,0.1379,0.1542,0.3038,0.2554,0.3112,0.2919,0.205,0.0323,0.1059,0.0777,0.0297,3326.1905,3299.1941,3308.4615,3449.0842,-0.9074,-0.1313,-0.3631,-1.0767,-0.0075,0.2617,1,1,1,1,1,42.0,57.7,
2026-07-29 18:13:15.331,0.1231,0.1596,0.2211,0.1027,0.3744,0.2921,0.2694,0.377,0.2315,0.1319,0.1454,0.2759,0.2419,0.3185,0.2883,0.2192,0.029,0.0979,0.0757,0.0252,3372.9304,3320.5495,3262.1245,3291.5385,-0.9055,-0.129,-0.369,-0.957,0.0523,0.2393,1,1,1,1,1,42.0,58.4,
2026-07-29 18:13:17.215,0.1142,0.1737,0.2235,0.093,0.3786,0.2863,0.256,0.3946,0.2476,0.1296,0.1467,0.282,0.2323,0.3249,0.2901,0.2086,0.0273,0.0855,0.0838,0.0217,3346.337,3325.3846,3297.1795,3152.5275,-0.9081,-0.1309,-0.3657,-0.9645,-0.2019,-0.0299,1,1,1,1,1,42.0,58.9,
2026-07-29 18:13:18.479,0.0941,0.2009,0.2178,0.0906,0.3692,0.2685,0.2513,0.4099,0.2825,0.1375,0.1607,0.2865,0.2273,0.3111,0.2832,0.1926,0.027,0.0819,0.0871,0.0204,3250.8425,3314.1026,3324.9817,3294.7619,-0.9038,-0.1296,-0.3672,-1.0168,-0.1047,0.0897,1,1,1,1,1,42.0,59.3,
2026-07-29 18:13:19.072,0.0941,0.23,0.1688,0.1009,0.3535,0.2512,0.2765,0.3852,0.2997,0.1388,0.1665,0.2901,0.2277,0.301,0.2883,0.2037,0.0251,0.079,0.0999,0.02,3269.3773,3300.4029,3310.0733,3161.7949,-0.9033,-0.1307,-0.3685,-1.0318,-0.0822,0.2991,1,1,1,1,1,42.0,59.1,
2026-07-29 18:13:20.398,0.0811,0.2457,0.1546,0.108,0.3633,0.2359,0.2812,0.3715,0.3191,0.1521,0.1537,0.2888,0.2138,0.2953,0.3072,0.2108,0.0227,0.0711,0.1031,0.0209,3375.7509,3308.8645,3287.9121,3293.956,-0.9067,-0.131,-0.3655,-0.9196,-0.0673,0.1944,1,1,1,1,1,42.0,58.5,
2026-07-29 18:13:22.159,0.0735,0.2206,0.1571,0.1054,0.3509,0.2318,0.283,0.3762,0.3357,0.1656,0.1569,0.3008,0.2156,0.3072,0.2936,0.1964,0.0243,0.0747,0.1094,0.0211,3295.1648,3287.1062,3327.8022,3380.5861,-0.9017,-0.1332,-0.3651,-1.0243,-0.2617,0.2467,1,1,1,1,1,42.0,57.9,
2026-07-29 18:13:23.253,0.0685,0.2381,0.1543,0.1023,0.3623,0.2383,0.277,0.3635,0.3269,0.1771,0.195,0.3268,0.2188,0.2764,0.2721,0.1862,0.0235,0.0701,0.1016,0.0213,3261.3187,3275.4212,3301.6117,3408.7912,-0.9048,-0.1335,-0.3661,-0.8598,0.0972,0.6206,1,1,1,1,1,42.0,57.5,
2026-07-29 18:13:24.515,0.0692,0.2609,0.1781,0.0996,0.3407,0.2265,0.2663,0.3433,0.3366,0.178,0.1861,0.3338,0.2292,0.267,0.2736,0.2016,0.0243,0.0677,0.0959,0.0217,3279.4505,3294.7619,3325.3846,3168.6447,-0.9045,-0.1305,-0.3661,-0.9421,0.0075,0.6953,1,1,1,1,1,42.0,57.2,
2026-07-29 18:13:25.695,0.0808,0.2479,0.1774,0.1038,0.3254,0.2378,0.2713,0.3278,0.3387,0.1792,0.1939,0.3313,0.2301,0.2656,0.2627,0.214,0.025,0.0695,0.0947,0.0232,3370.5128,3291.9414,3300.0,3272.6007,-0.9022,-0.1272,-0.3682,-0.9795,-0.0897,0.5159,1,1,1,1,1,42.0,57.0,
2026-07-29 18:13:26.395,0.0854,0.2529,0.177,0.1019,0.3285,0.2382,0.2696,0.3259,0.3562,0.1591,0.1832,0.3461,0.2081,0.2742,0.2672,0.2041,0.0218,0.0756,0.103,0.022,3293.5531,3300.0,3335.4579,3463.9927,-0.9052,-0.1328,-0.3685,-0.9421,0.0299,-0.0598,1,1,1,1,1,42.0,57.0,
2026-07-29 18:13:28.252,0.0859,0.23,0.1768,0.0734,0.3338,0.2324,0.2738,0.3342,0.3424,0.1653,0.1871,0.3592,0.2146,0.2859,0.2632,0.2117,0.0232,0.0864,0.0992,0.0215,3334.2491,3314.9084,3282.674,3244.7985,-0.908,-0.1316,-0.3657,-1.0393,0.0075,0.1869,1,1,1,1,1,42.0,57.3,
2026-07-29 18:13:29.574,0.0974,0.2272,0.1662,0.0697,0.3397,0.2406,0.2902,0.3462,0.3297,0.1644,0.1771,0.3551,0.2102,0.2813,0.2724,0.2105,0.0229,0.0865,0.0941,0.0185,3287.9121,3291.9414,3293.956,3163.8095,-0.908,-0.131,-0.3674,-0.9645,0.1271,0.3514,1,1,1,1,1,42.0,57.1,
2026-07-29 18:13:30.720,0.1046,0.2323,0.1713,0.0786,0.3328,0.2486,0.2892,0.3511,0.3223,0.1418,0.1521,0.3414,0.2185,0.2926,0.2887,0.2099,0.0218,0.0846,0.0988,0.0191,3327.8022,3331.8315,3343.9194,3428.1319,-0.9089,-0.1286,-0.3724,-0.8897,-0.2467,0.0748,1,1,1,1,1,42.0,56.6,
2026-07-29 18:13:31.390,0.1393,0.203,0.1711,0.0784,0.3061,0.2372,0.2709,0.3618,0.312,0.1433,0.1419,0.3309,0.222,0.3262,0.3038,0.2092,0.0206,0.0902,0.1122,0.0197,3345.1282,3324.1758,3310.8791,3358.4249,-0.9038,-0.1295,-0.3624,-1.0542,-0.0897,0.4411,1,1,1,1,1,42.0,56.3,
2026-07-29 18:13:33.188,0.1284,0.2121,0.1613,0.0708,0.3154,0.2441,0.2677,0.3831,0.3042,0.1407,0.1409,0.3165,0.2327,0.3122,0.3165,0.21,0.0193,0.0909,0.1137,0.0196,3265.348,3300.4029,3282.2711,3349.1575,-0.9077,-0.1326,-0.3646,-1.0617,0.0897,0.1869,1,1,1,1,1,41.9,56.6,
2026-07-29 18:13:34.398,0.1333,0.1896,0.1751,0.0675,0.3284,0.2365,0.2565,0.4042,0.2566,0.1552,0.1344,0.296,0.2614,0.322,0.3304,0.2136,0.0204,0.0967,0.1036,0.0187,3302.4176,3264.1392,3301.2088,3427.326,-0.9036,-0.1326,-0.3694,-0.8897,-0.2019,0.1495,1,1,1,1,1,41.9,57.6,
2026-07-29 18:13:35.210,0.1287,0.1915,0.1804,0.0695,0.329,0.2494,0.2644,0.4391,0.2575,0.1572,0.1257,0.2792,0.2662,0.3125,0.3396,0.1965,0.0186,0.0894,0.0899,0.0157,3307.2527,3286.7033,3322.967,3482.1245,-0.9101,-0.1383,-0.3672,-0.8748,0.2542,0.486,1,1,1,1,1,41.9,58.9,
2026-07-29 18:13:36.697,0.1236,0.1783,0.2094,0.0809,0.3381,0.2826,0.2488,0.4589,0.2414,0.1609,0.1369,0.2322,0.2782,0.3058,0.3215,0.2093,0.0187,0.0723,0.0834,0.0187,3316.9231,3314.5055,3343.1136,3460.3663,-0.9039,-0.136,-0.366,-0.8972,-0.015,0.1271,1,1,1,1,1,41.9,59.6,
2026-07-29 18:13:37.832,0.1274,0.1691,0.2196,0.0804,0.3703,0.279,0.2484,0.467,0.2277,0.1726,0.1409,0.2205,0.2571,0.3108,0.3151,0.2141,0.0175,0.0685,0.0759,0.018,3321.3553,3313.2967,3263.7363,3380.989,-0.9091,-0.1364,-0.366,-0.957,-0.1271,0.0598,1,1,1,1,1,41.9,59.5,
2026-07-29 18:13:39.065,0.1184,0.1608,0.2188,0.0871,0.3829,0.3071,0.2384,0.4634,0.2301,0.1751,0.1453,0.225,0.2512,0.2892,0.3207,0.207,0.0174,0.0679,0.0767,0.0176,3341.5018,3322.5641,3312.0879,3461.978,-0.9059,-0.1318,-0.3697,-1.0168,-0.1645,0.1944,1,1,1,1,1,41.9,59.1,
2026-07-29 18:13:40.349,0.107,0.1738,0.2203,0.0852,0.3881,0.2968,0.238,0.4471,0.2677,0.1808,0.1483,0.26,0.2199,0.2813,0.3209,0.1893,0.0172,0.0673,0.0724,0.0184,3323.7729,3290.7326,3326.5934,3200.0733,-0.9058,-0.1284,-0.3655,-1.0542,0.1122,0.1869,1,1,1,1,1,41.9,58.9,
2026-07-29 18:13:42.136,0.1312,0.1726,0.2257,0.0901,0.3823,0.2951,0.2748,0.4612,0.2551,0.1802,0.1531,0.24,0.2161,0.2894,0.2799,0.1893,0.0153,0.0628,0.0665,0.0195,3301.6117,3319.7436,3305.641,3330.2198,-0.9035,-0.127,-0.366,-0.9346,-0.314,0.4112,1,1,1,1,1,41.9,58.9,
2026-07-29 18:13:43.367,0.1197,0.1719,0.2266,0.0865,0.4276,0.301,0.2869,0.4606,0.2393,0.1882,0.165,0.2424,0.1979,0.2795,0.2549,0.1886,0.0156,0.0594,0.0666,0.0219,3258.9011,3297.5824,3290.7326,3145.6777,-0.9056,-0.1321,-0.3703,-0.9196,0.1421,0.2393,1,1,1,1,1,41.9,59.1,
2026-07-29 18:13:43.985,0.1084,0.1825,0.2304,0.0825,0.4517,0.3054,0.2692,0.4596,0.2387,0.1933,0.1762,0.2382,0.1862,0.2635,0.259,0.1976,0.015,0.0553,0.0651,0.0222,3295.9707,3294.359,3330.2198,3204.9084,-0.9059,-0.1336,-0.3674,-0.9271,-0.0449,0.1869,1,1,1,1,1,41.9,59.0,
2026-07-29 18:13:45.023,0.0877,0.1862,0.2091,0.0603,0.4536,0.2922,0.2658,0.4619,0.2556,0.1699,0.1708,0.2583,0.1904,0.2921,0.2882,0.2007,0.0128,0.0596,0.0661,0.0188,3329.4139,3302.0147,3316.5201,3459.1575,-0.9068,-0.1328,-0.3665,-1.0243,-0.1346,0.2318,1,1,1,1,1,41.9,58.8,
2026-07-29 18:13:46.603,0.0798,0.199,0.2031,0.0514,0.4498,0.2813,0.2868,0.4529,0.2656,0.1685,0.1642,0.2732,0.1905,0.2891,0.2807,0.2022,0.0143,0.062,0.0652,0.0203,3308.8645,3296.7766,3308.4615,3388.6447,-0.9061,-0.132,-0.3666,-0.9869,0.1271,0.1495,1,1,1,1,1,41.9,58.3,
2026-07-29 18:13:47.707,0.0761,0.2168,0.19,0.0479,0.4515,0.2708,0.289,0.4578,0.2648,0.1661,0.1605,0.2603,0.1929,0.2807,0.2938,0.2136,0.0147,0.0658,0.0667,0.0204,3379.3773,3358.8278,3323.37,3475.6777,-0.9056,-0.1331,-0.3698,-0.9346,-0.4187,0.2318,1,1,1,1,1,41.9,58.1,
2026-07-29 18:13:48.920,0.07,0.2004,0.192,0.0513,0.438,0.2664,0.2888,0.4498,0.2615,0.1773,0.1549,0.2585,0.2162,0.2809,0.293,0.2228,0.0144,0.0749,0.0713,0.0176,3351.5751,3314.9084,3293.956,3405.1648,-0.9042,-0.1312,-0.3618,-0.9944,-0.1944,0.2617,1,1,1,1,1,41.9,58.2,
2026-07-29 18:13:49.518,0.0503,0.1919,0.1723,0.048,0.443,0.2681,0.262,0.4316,0.2633,0.1745,0.1561,0.2721,0.2272,0.2838,0.3257,0.2315,0.0162,0.0816,0.0839,0.0168,3319.7436,3314.1026,3321.3553,3443.0403,-0.9055,-0.1359,-0.3701,-0.8823,-0.172,0.0598,1,1,1,1,1,41.9,58.8,
2026-07-29 18:13:50.904,0.0505,0.1818,0.1538,0.0476,0.4078,0.2565,0.23,0.4045,0.2988,0.168,0.1571,0.2865,0.2281,0.2917,0.3544,0.2434,0.0148,0.1021,0.1047,0.018,3289.9267,3284.6886,3278.2418,3399.9267,-0.9083,-0.1331,-0.3699,-0.9496,-0.0897,0.1122,1,1,1,1,1,41.9,59.5,
2026-07-29 18:13:52.291,0.0526,0.1739,0.145,0.0468,0.3921,0.2372,0.2468,0.3992,0.2988,0.1578,0.1347,0.2922,0.2403,0.3073,0.363,0.243,0.0162,0.1239,0.1104,0.0188,3310.0733,3333.4432,3338.6813,3407.5824,-0.9076,-0.1367,-0.3652,-0.972,-0.172,0.2019,1,1,1,1,1,41.9,59.6,
2026-07-29 18:13:54.100,0.0691,0.1831,0.1669,0.0648,0.3548,0.2347,0.2305,0.3777,0.3077,0.1651,0.1396,0.3204,0.2483,0.2856,0.3428,0.2166,0.0201,0.1314,0.1201,0.0205,3346.337,3330.2198,3323.37,3470.4396,-0.9069,-0.1344,-0.3698,-1.0692,-0.0299,0.2168,1,1,1,1,1,41.9,59.3,
2026-07-29 18:13:55.377,0.0834,0.1661,0.1878,0.0817,0.3407,0.2227,0.2073,0.3833,0.3103,0.1621,0.1513,0.3219,0.247,0.3022,0.3241,0.1941,0.0186,0.147,0.1295,0.019,3334.652,3319.7436,3319.7436,3225.4579,-0.9009,-0.132,-0.3682,-0.9795,-0.1346,0.1346,1,1,1,1,1,41.9,59.1,
2026-07-29 18:13:56.174,0.0929,0.1635,0.1777,0.0861,0.351,0.2228,0.2286,0.4005,0.3035,0.153,0.1612,0.3221,0.2327,0.3066,0.3025,0.1706,0.0199,0.1541,0.1299,0.0207,3233.9194,3293.5531,3284.2857,3330.6227,-0.9059,-0.1343,-0.3672,-1.0168,0.0673,0.1794,1,1,1,1,1,41.9,59.3,
2026-07-29 18:13:57.405,0.0992,0.1727,0.1662,0.092,0.3645,0.24,0.2216,0.4067,0.3027,0.1356,0.1643,0.327,0.2138,0.2972,0.3139,0.1531,0.0197,0.1545,0.134,0.0212,3268.5714,3317.7289,3376.5568,3571.1722,-0.9057,-0.1343,-0.3726,-0.9645,-0.7402,0.6281,1,1,1,1,1,41.9,60.1,
2026-07-29 18:13:59.019,0.2349,0.1847,0.1704,0.2043,0.3179,0.2533,0.2381,0.3349,0.2273,0.1131,0.1337,0.26,0.181,0.3034,0.3369,0.153,0.0389,0.1455,0.1209,0.0478,3256.0806,3340.696,3300.8059,3102.1612,-0.9028,-0.1331,-0.3658,-1.1215,-0.2542,0.157,1,1,1,1,1,41.9,61.1,
2026-07-29 18:13:59.914,0.3001,0.1891,0.1734,0.2281,0.2938,0.2692,0.2656,0.3176,0.1972,0.1158,0.1315,0.2451,0.1657,0.2875,0.3115,0.1563,0.0432,0.1384,0.1179,0.0528,3318.5348,3310.0733,3309.2674,3273.8095,-0.9042,-0.1381,-0.3659,-0.9271,-0.2094,-0.1196,1,1,1,1,1,41.9,62.9,
2026-07-29 18:14:01.243,0.3159,0.1816,0.1581,0.236,0.2837,0.2574,0.2569,0.3066,0.1931,0.1158,0.142,0.2289,0.1639,0.2985,0.3172,0.172,0.0434,0.1467,0.1258,0.0565,3305.641,3301.2088,3315.7143,3231.9048,-0.9073,-0.1308,-0.3672,-1.0393,0.2168,0.3813,1,1,1,1,1,41.9,64.7,
2026-07-29 18:14:02.914,0.3019,0.1807,0.144,0.2328,0.2994,0.2596,0.2636,0.313,0.201,0.1222,0.1389,0.2254,0.1561,0.2859,0.3181,0.1723,0.0416,0.1516,0.1354,0.0565,3300.0,3314.1026,3277.4359,3283.4799,-0.905,-0.1343,-0.3666,-0.957,-0.1869,0.2243,1,1,1,1,1,41.9,65.6,
2026-07-29 18:14:04.045,0.3023,0.1463,0.1312,0.2359,0.2895,0.2665,0.247,0.3074,0.2007,0.1223,0.1374,0.214,0.166,0.3098,0.3435,0.1832,0.0414,0.1551,0.1409,0.0595,3287.9121,3260.1099,3285.8974,3186.3736,-0.9062,-0.136,-0.3683,-0.9122,-0.3888,0.0449,1,1,1,1,1,41.9,65.6,
2026-07-29 18:14:05.733,0.3136,0.146,0.1366,0.2406,0.3051,0.2772,0.2473,0.2937,0.1901,0.1257,0.1271,0.2154,0.1524,0.3023,0.359,0.1925,0.0387,0.1488,0.1299,0.0578,3281.4652,3312.4908,3309.2674,3418.8645,-0.9051,-0.1373,-0.3671,-0.9944,-0.0523,0.0897,1,1,1,1,1,41.9,63.2,
2026-07-29 18:14:06.364,0.3107,0.1408,0.1719,0.2032,0.302,0.2617,0.2604,0.2985,0.1945,0.1506,0.119,0.2301,0.1605,0.3051,0.3239,0.214,0.0323,0.1417,0.1248,0.0543,3252.8571,3291.5385,3318.1319,3257.2894,-0.9007,-0.1367,-0.3669,-0.972,-0.1645,0.7402,1,1,1,1,1,41.9,59.9,
2026-07-29 18:14:08.251,0.1897,0.1179,0.1941,0.1093,0.3521,0.2742,0.2304,0.3497,0.2548,0.1596,0.1311,0.313,0.1828,0.3184,0.319,0.2063,0.0205,0.13,0.1255,0.0216,3279.4505,3281.4652,3286.7033,3193.2234,-0.9044,-0.1351,-0.3679,-0.9271,-0.1645,0.1495,1,1,1,1,1,41.9,59.3,
2026-07-29 18:14:09.565,0.1654,0.1166,0.2056,0.1003,0.3378,0.2711,0.2137,0.3333,0.277,0.1732,0.1235,0.3082,0.1994,0.3091,0.3284,0.2357,0.0203,0.13,0.1289,0.0226,3352.381,3308.0586,3320.9524,3272.6007,-0.9031,-0.1372,-0.3632,-0.9795,-0.1196,0.1794,1,1,1,1,1,41.9,59.3,
2026-07-29 18:14:10.994,0.1614,0.1245,0.2034,0.107,0.3177,0.2688,0.2067,0.304,0.2848,0.1746,0.1195,0.3047,0.2143,0.308,0.3526,0.2625,0.0218,0.124,0.1178,0.0219,3339.4872,3293.1502,3308.4615,3354.7985,-0.9014,-0.1347,-0.3661,-0.9496,0.0673,0.0822,1,1,1,1,1,41.9,59.4,
2026-07-29 18:14:12.301,0.1511,0.1505,0.2268,0.1181,0.2976,0.2482,0.2269,0.3198,0.3276,0.177,0.102,0.3055,0.2026,0.3033,0.3344,0.2388,0.021,0.121,0.1099,0.0178,3295.1648,3302.0147,3327.3993,3261.3187,-0.9095,-0.1381,-0.3652,-0.9944,-0.0598,0.2243,1,1,1,1,1,41.9,58.9,
2026-07-29 18:14:12.946,0.1183,0.143,0.2249,0.1156,0.2848,0.2266,0.2241,0.3309,0.3595,0.1908,0.1033,0.2942,0.2145,0.3129,0.3341,0.2397,0.0229,0.1267,0.1137,0.0196,3339.0842,3327.3993,3335.0549,3395.0916,-0.9077,-0.1331,-0.3659,-0.9645,-0.0374,0.2617,1,1,1,1,1,41.9,58.1,
2026-07-29 18:14:14.739,0.0935,0.1355,0.1713,0.1575,0.3224,0.2284,0.2117,0.3566,0.3441,0.1855,0.1234,0.2332,0.2147,0.3115,0.3642,0.2319,0.0253,0.1391,0.1294,0.0207,3366.4835,3320.5495,3291.9414,3327.3993,-0.9029,-0.1393,-0.3688,-0.9047,0.0075,0.5533,1,1,1,1,1,41.9,57.6,
2026-07-29 18:14:15.986,0.0829,0.1661,0.1488,0.1829,0.3558,0.2238,0.2155,0.3825,0.3203,0.1844,0.1281,0.201,0.2116,0.2811,0.3734,0.2118,0.0295,0.1446,0.1341,0.0218,3345.5311,3345.1282,3282.674,3476.8864,-0.904,-0.1342,-0.3658,-0.9944,-0.0673,0.314,1,1,1,1,1,41.9,57.9,
2026-07-29 18:14:17.329,0.0977,0.1831,0.1461,0.2109,0.3808,0.2339,0.2143,0.404,0.2978,0.1812,0.1449,0.1941,0.1945,0.2772,0.3615,0.1714,0.0292,0.1246,0.1332,0.0197,3279.8535,3318.1319,3320.5495,3412.8205,-0.9058,-0.1334,-0.3643,-1.0243,-0.2019,0.4037,1,1,1,1,1,41.9,58.8,
2026-07-29 18:14:18.531,0.1119,0.1822,0.1558,0.215,0.3949,0.2204,0.2387,0.4215,0.2729,0.1666,0.1432,0.2004,0.1892,0.2898,0.341,0.1456,0.0311,0.1411,0.1212,0.0175,3243.5897,3273.0037,3277.033,3208.1319,-0.9036,-0.1349,-0.3679,-1.0692,-0.157,0.2841,1,1,1,1,1,41.9,59.4,
2026-07-29 18:14:19.143,0.1152,0.1721,0.1367,0.2219,0.3932,0.215,0.2522,0.4119,0.2557,0.1618,0.1453,0.1913,0.2049,0.3103,0.3387,0.1562,0.031,0.1408,0.1271,0.0187,3368.9011,3315.7143,3327.8022,3383.8095,-0.906,-0.1323,-0.3703,-0.8598,0.0523,0.8,1,1,1,1,1,41.9,59.6,
2026-07-29 18:14:20.944,0.111,0.1705,0.1528,0.1986,0.4261,0.2376,0.2685,0.4502,0.2384,0.1578,0.1481,0.1902,0.1952,0.3004,0.3143,0.144,0.0293,0.1336,0.1164,0.017,3277.033,3321.7582,3344.7253,3527.6557,-0.9025,-0.1336,-0.3695,-1.0094,0.0897,0.1944,1,1,1,1,1,41.9,59.7,
2026-07-29 18:14:21.565,0.1011,0.191,0.1602,0.1856,0.4337,0.2522,0.2786,0.4593,0.2434,0.1415,0.1416,0.2095,0.1942,0.2866,0.3057,0.1306,0.0278,0.1288,0.1139,0.0149,3244.7985,3310.8791,3305.641,3376.9597,-0.9055,-0.1364,-0.3709,-0.8598,-0.1047,0.2243,1,1,1,1,1,41.9,59.8,
2026-07-29 18:14:22.842,0.1023,0.2064,0.1735,0.1648,0.4273,0.2437,0.2935,0.4569,0.2568,0.132,0.1352,0.2243,0.1879,0.2962,0.2915,0.1389,0.0257,0.1216,0.1064,0.0151,3335.8608,3329.011,3325.7875,3387.4359,-0.9045,-0.1348,-0.3629,-1.0468,0.0299,0.2766,1,1,1,1,1,41.9,59.9,
2026-07-29 18:14:24.517,0.099,0.1977,0.1752,0.1568,0.4159,0.239,0.299,0.4561,0.2791,0.1302,0.1348,0.2364,0.1827,0.3064,0.2866,0.1373,0.0232,0.1268,0.1044,0.0134,3328.2051,3287.9121,3300.8059,3330.6227,-0.9022,-0.1372,-0.361,-1.0318,-0.1944,0.2243,1,1,1,1,1,41.9,60.1,
2026-07-29 18:14:25.138,0.0949,0.232,0.1703,0.1463,0.4138,0.2267,0.3029,0.4558,0.2727,0.1216,0.1389,0.2316,0.1964,0.3024,0.2887,0.153,0.0223,0.1172,0.0992,0.0133,3389.4505,3316.5201,3328.6081,3434.5788,-0.9075,-0.1356,-0.3671,-0.9346,0.0075,0.0523,1,1,1,1,1,41.9,60.2,
2026-07-29 18:14:27.054,0.0824,0.2408,0.1736,0.1664,0.4326,0.2369,0.2964,0.4478,0.2705,0.1253,0.1448,0.2216,0.1928,0.2883,0.2862,0.15,0.0216,0.1086,0.0989,0.0143,3341.0989,3297.9853,3315.7143,3223.8462,-0.9042,-0.1355,-0.3702,-1.0617,-0.1495,0.3439,1,1,1,1,1,41.9,60.1,
2026-07-29 18:14:28.284,0.1309,0.2515,0.1728,0.2327,0.4369,0.2323,0.2645,0.4064,0.2354,0.1355,0.1499,0.2099,0.1765,0.2608,0.3043,0.1362,0.0203,0.1199,0.1085,0.0147,3287.5092,3324.5788,3275.8242,3156.1538,-0.9049,-0.1382,-0.3741,-0.9122,-0.0972,0.3589,1,1,1,1,1,41.9,59.7,
2026-07-29 18:14:29.447,0.1214,0.249,0.1471,0.2575,0.4151,0.2271,0.2823,0.3644,0.2639,0.1515,0.1612,0.2034,0.1803,0.2583,0.2988,0.158,0.0193,0.1142,0.1105,0.0167,3325.7875,3298.3883,3268.5714,3077.9853,-0.905,-0.1368,-0.3615,-0.972,0.0523,0.1122,1,1,1,1,1,41.8,59.4,
2026-07-29 18:14:30.025,0.1185,0.2174,0.1512,0.2775,0.4159,0.2266,0.2757,0.3614,0.2696,0.1777,0.1849,0.1928,0.1785,0.2667,0.2862,0.1532,0.0175,0.1115,0.1019,0.015,3297.9853,3268.5714,3302.0147,3142.4542,-0.9008,-0.1344,-0.3672,-0.9645,-0.3215,0.172,1,1,1,1,1,41.8,59.2,
2026-07-29 18:14:31.139,0.1285,0.2516,0.1638,0.2955,0.4083,0.2293,0.2659,0.3631,0.2586,0.1645,0.1855,0.182,0.1873,0.2453,0.2833,0.1446,0.0172,0.1092,0.1015,0.0147,3339.4872,3335.4579,3298.7912,3383.8095,-0.907,-0.1416,-0.3672,-1.0841,0.1196,0.4037,1,1,1,1,1,41.8,59.1,
2026-07-29 18:14:32.708,0.1111,0.2395,0.1362,0.2667,0.4056,0.2507,0.2768,0.3822,0.2773,0.1684,0.1905,0.207,0.1897,0.2382,0.2878,0.1296,0.0162,0.1032,0.1087,0.0144,3281.8681,3325.7875,3303.6264,3335.8608,-0.9067,-0.1312,-0.3653,-0.957,-0.0822,0.2243,1,1,1,1,1,41.8,59.3,
2026-07-29 18:14:34.513,0.111,0.2112,0.1687,0.2456,0.392,0.2602,0.274,0.3936,0.2901,0.1815,0.1713,0.2178,0.1917,0.2471,0.2804,0.1292,0.0153,0.0999,0.1056,0.0139,3340.293,3342.3077,3300.4029,3433.7729,-0.9055,-0.1358,-0.3696,-1.1365,-0.1495,0.1944,1,1,1,1,1,41.8,59.7,
2026-07-29 18:14:35.523,0.0847,0.2105,0.1712,0.1924,0.3834,0.2781,0.281,0.411,0.3111,0.1791,0.177,0.2555,0.207,0.2544,0.2718,0.1287,0.0138,0.0779,0.0991,0.0124,3319.7436,3341.9048,3288.315,3121.9048,-0.9069,-0.1366,-0.3657,-0.9944,0.1047,0.314,1,1,1,1,1,41.8,60.4,
2026-07-29 18:14:37.565,0.0741,0.2068,0.2136,0.133,0.3896,0.2956,0.2683,0.4569,0.2939,0.1685,0.1619,0.2755,0.2277,0.2647,0.2737,0.1234,0.0147,0.0644,0.0826,0.0112,3266.1538,3302.0147,3281.0623,3208.9377,-0.9079,-0.1342,-0.368,-0.9122,-0.157,0.2094,1,1,1,1,1,41.8,61.9,
2026-07-29 18:14:38.230,0.0922,0.2166,0.194,0.1015,0.3885,0.3104,0.287,0.4801,0.2693,0.1475,0.1445,0.2792,0.2341,0.2662,0.2962,0.1274,0.0158,0.0594,0.0783,0.0116,3264.5421,3292.7473,3323.7729,3232.3077,-0.9061,-0.1368,-0.3676,-0.8823,-0.0374,0.2318,1,1,1,1,1,41.8,63.5,
2026-07-29 18:14:40.202,0.1006,0.1898,0.1953,0.064,0.4059,0.3199,0.2916,0.5002,0.2532,0.1581,0.1343,0.2919,0.223,0.274,0.3029,0.1321,0.0174,0.0582,0.076,0.0119,3328.6081,3314.1026,3315.7143,3452.3077,-0.9042,-0.1317,-0.3668,-1.0393,0.1346,0.1944,1,1,1,1,1,41.8,63.6,
2026-07-29 18:14:40.838,0.1001,0.1823,0.1998,0.0656,0.4018,0.3193,0.2982,0.462,0.2669,0.1597,0.1359,0.3056,0.2127,0.2741,0.2937,0.1527,0.0185,0.0645,0.0723,0.0142,3286.3004,3294.7619,3307.2527,3200.4762,-0.9041,-0.1335,-0.3648,-0.9645,-0.0449,0.2542,1,1,1,1,1,41.8,62.1,
2026-07-29 18:14:42.494,0.1095,0.1968,0.1837,0.0705,0.4053,0.3267,0.315,0.4486,0.2681,0.1554,0.1455,0.3044,0.1969,0.2543,0.283,0.1602,0.0202,0.0668,0.0728,0.0162,3284.2857,3319.3407,3269.3773,3439.4139,-0.9056,-0.1409,-0.367,-0.9869,-0.0897,0.0224,1,1,1,1,1,41.8,60.5,
