TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Heart_Rate,Elements
2026-07-22 18:16:00.491,0.0738,0.0655,0.1815,0.0791,0.3853,0.1067,0.3348,0.4607,0.3108,0.145,0.1775,0.3052,0.1956,0.3981,0.2362,0.1313,0.0345,0.2848,0.0699,0.0237,3234.3223,2630.3297,3297.5824,3239.5604,-0.984,-0.1561,-0.0566,-1.1888,-0.2019,0.6206,1,1,4,1,1,26.7,54.9,
2026-07-22 18:16:02.679,0.0838,0.0763,0.1767,0.085,0.3532,0.1094,0.3367,0.4393,0.3412,0.1309,0.1774,0.3165,0.1838,0.3902,0.2397,0.1328,0.038,0.2931,0.0695,0.0264,3253.2601,1190.2564,3308.4615,3170.2564,-0.9764,-0.1489,-0.0447,-0.9496,-0.0822,0.2393,1,1,4,1,1,26.7,55.2,
2026-07-22 18:16:09.245,0.0861,0.0695,0.1889,0.0961,0.305,0.1169,0.2864,0.3764,0.3484,0.1095,0.2107,0.3385,0.2092,0.4294,0.2394,0.1513,0.0513,0.2748,0.0747,0.0377,3310.8791,6284.5055,3318.5348,3323.37,-0.973,-0.1456,-0.0473,-1.0617,0.2393,0.2617,1,1,4,1,1,26.7,59.0,
2026-07-22 18:16:25.160,0.1063,0.0771,0.204,0.1077,0.3235,0.1648,0.2737,0.4236,0.326,0.1607,0.1908,0.2584,0.2008,0.3827,0.2546,0.1711,0.0435,0.2147,0.0768,0.0391,3289.5238,0.0,3274.6154,3362.4542,-0.9717,-0.1431,-0.0473,-0.9421,-0.1346,0.4037,1,1,4,1,1,26.7,54.8,
2026-07-22 18:16:29.257,0.0849,0.0763,0.1906,0.1047,0.3551,0.1632,0.2597,0.419,0.3504,0.1786,0.202,0.2683,0.1778,0.3577,0.2768,0.1767,0.0318,0.2243,0.0708,0.0313,3338.2784,0.0,3275.0183,3304.8352,-0.9779,-0.1476,-0.0515,-1.0617,-0.329,0.3738,1,1,4,1,1,26.7,50.7,
2026-07-22 18:16:37.386,0.0832,0.076,0.1916,0.104,0.3586,0.1629,0.2629,0.4178,0.3592,0.1794,0.2029,0.2679,0.1689,0.3568,0.2713,0.1791,0.0301,0.2248,0.0714,0.0311,3410.8059,4184.4322,3349.5604,3390.2564,-0.9745,-0.1438,-0.0477,-1.0094,-0.0075,0.1346,1,1,4,1,1,26.7,52.2,
2026-07-22 18:16:53.355,0.0675,0.1559,0.1784,0.1537,0.3657,0.236,0.2347,0.3729,0.3588,0.1904,0.2096,0.239,0.1806,0.2604,0.2997,0.2082,0.0275,0.1573,0.0776,0.0262,3369.304,6601.2088,3362.8571,3364.0659,-0.9702,-0.1477,-0.0477,-1.0318,-0.1645,0.1794,1,1,4,1,1,26.6,51.3,
2026-07-22 18:16:57.412,0.0669,0.1555,0.1717,0.1544,0.3654,0.2354,0.2391,0.3718,0.3612,0.1892,0.2092,0.2373,0.1792,0.2628,0.3029,0.2102,0.0273,0.1572,0.0771,0.0263,3247.2161,1020.6227,3269.7802,3327.8022,-0.9738,-0.1373,-0.0461,-1.0468,-0.4187,0.2318,1,1,4,1,1,26.6,49.0,
2026-07-22 18:17:05.586,0.1089,0.0573,0.202,0.1108,0.3054,0.1027,0.3168,0.3458,0.3087,0.1303,0.1674,0.3314,0.2485,0.4031,0.2413,0.1894,0.0284,0.3067,0.0725,0.0226,3341.9048,5738.9377,3395.0916,3363.663,-0.9709,-0.1451,-0.0508,-1.0243,-0.1869,0.2766,1,1,4,1,1,26.6,55.0,
2026-07-22 18:17:25.708,0.1056,0.1476,0.2103,0.1001,0.3388,0.2356,0.3165,0.3807,0.2994,0.1665,0.1839,0.3481,0.2271,0.2604,0.2254,0.1484,0.0291,0.1899,0.064,0.0227,3331.0256,0.0,3380.989,3415.2381,-0.9718,-0.1444,-0.0468,-0.8224,0.0598,0.658,1,1,4,1,1,26.6,53.9,
2026-07-22 18:17:33.880,0.1403,0.1529,0.2278,0.1533,0.3785,0.2441,0.2647,0.365,0.2314,0.1686,0.1873,0.2335,0.2132,0.2505,0.2563,0.2143,0.0366,0.1839,0.0638,0.0338,3362.8571,6601.2088,3380.1832,3373.3333,-0.9796,-0.1454,-0.0464,-1.0318,0.0224,0.2467,1,1,4,1,1,26.6,55.7,
2026-07-22 18:17:54.103,0.1049,0.1322,0.1787,0.0997,0.3253,0.2014,0.2934,0.3732,0.2939,0.1932,0.191,0.2685,0.2462,0.2901,0.2642,0.2282,0.0297,0.183,0.0727,0.0304,3254.8718,1016.9963,3250.8425,3286.3004,-0.9756,-0.1456,-0.0485,-0.9795,-0.1271,0.1495,1,1,4,1,1,26.5,49.9,
2026-07-22 18:18:13.589,0.3151,0.1943,0.2267,0.101,0.3224,0.2488,0.3154,0.3658,0.1946,0.1809,0.1808,0.2841,0.1476,0.2448,0.2095,0.2165,0.0204,0.1312,0.0675,0.0325,3305.641,842.5275,3349.9634,3335.0549,-0.9777,-0.1003,-0.0804,-1.0767,-0.2168,0.2243,1,1,4,1,1,26.5,48.7,
2026-07-22 18:18:37.822,0.4028,0.2302,0.2853,0.1488,0.3177,0.2962,0.2965,0.3721,0.1516,0.1818,0.1593,0.2078,0.1058,0.1929,0.2055,0.2362,0.0221,0.099,0.0534,0.0351,3400.7326,2408.315,3349.1575,3385.4212,-0.976,-0.1132,-0.088,-1.0168,-0.1645,0.2841,1,1,4,1,1,26.4,55.3,
2026-07-22 18:18:41.932,0.5219,0.0476,0.2861,0.1188,0.2354,0.1168,0.227,0.339,0.1199,0.1509,0.1661,0.2793,0.1054,0.4163,0.2574,0.2148,0.0175,0.2683,0.0633,0.0481,3281.4652,6601.2088,3324.1758,3262.9304,-0.9762,-0.1145,-0.0877,-0.9496,0.0598,0.157,1,1,4,1,1,26.4,55.4,
2026-07-22 18:18:46.039,0.2905,0.0487,0.1484,0.1251,0.2677,0.1072,0.289,0.3681,0.2356,0.1357,0.1873,0.2836,0.1753,0.4049,0.2965,0.1886,0.031,0.3035,0.0788,0.0347,3331.0256,6601.2088,3351.1722,3337.8755,-0.975,-0.1149,-0.0849,-1.0094,0.0374,0.157,1,1,4,1,1,26.4,62.0,
2026-07-22 18:18:54.323,0.278,0.0481,0.1464,0.1256,0.2649,0.1049,0.2971,0.3645,0.2427,0.1357,0.1859,0.2826,0.1821,0.4149,0.2937,0.1928,0.0324,0.2965,0.0769,0.0345,3285.4945,6514.1758,3290.7326,3280.2564,-0.9673,-0.1151,-0.0845,-1.0019,-0.1869,0.3589,1,1,4,1,1,26.4,48.2,
2026-07-22 18:19:02.451,0.1115,0.0534,0.1936,0.0539,0.3621,0.1021,0.3209,0.2988,0.2853,0.1653,0.1736,0.3419,0.2018,0.4138,0.2377,0.2798,0.0392,0.2654,0.0742,0.0256,3368.4982,2067.4359,3374.9451,3411.2088,-0.9725,-0.1128,-0.0885,-1.0767,-0.2766,0.2991,1,1,4,1,1,26.4,51.6,
2026-07-22 18:19:10.437,0.2035,0.055,0.4953,0.3183,0.3191,0.13,0.3657,0.3134,0.2293,0.1673,0.1056,0.2153,0.2116,0.377,0.0257,0.1341,0.0365,0.2708,0.0078,0.0189,3223.8462,0.0,3190.4029,3249.6337,-0.9786,-0.1119,-0.087,-0.9645,0.1047,0.5309,1,1,4,1,1,26.4,53.6,
2026-07-22 18:19:18.340,0.3381,0.066,0.2387,0.1804,0.2071,0.1274,0.324,0.3469,0.2936,0.1447,0.1554,0.2498,0.1353,0.3812,0.2128,0.194,0.0259,0.2808,0.0691,0.0288,3331.4286,3638.8645,3359.6337,3281.0623,-0.9651,-0.1118,-0.0957,-1.0019,-0.0598,0.2393,1,1,4,1,1,26.3,45.0,
2026-07-22 18:19:22.325,0.1473,0.0571,0.2138,0.103,0.3065,0.119,0.252,0.4256,0.3436,0.1455,0.1905,0.2989,0.1637,0.4059,0.2721,0.144,0.0389,0.2725,0.0716,0.0285,3287.9121,5034.2125,3256.4835,3314.9084,-0.9794,-0.1143,-0.0967,-0.9346,-0.2991,0.1421,1,1,4,1,1,26.3,50.2,
2026-07-22 18:19:26.564,0.2446,0.0639,0.2505,0.1256,0.3046,0.1237,0.2531,0.419,0.2902,0.1463,0.178,0.304,0.1379,0.3879,0.2567,0.132,0.0226,0.2782,0.0617,0.0195,3239.5604,0.0,3322.5641,3318.9377,-0.9752,-0.1168,-0.089,-0.957,-0.0224,0.1794,1,1,4,1,1,26.3,50.9,
2026-07-22 18:19:34.732,0.5031,0.0736,0.2952,0.1956,0.3328,0.1212,0.2574,0.3409,0.0932,0.1546,0.1447,0.2292,0.0558,0.3693,0.2358,0.178,0.0151,0.2814,0.0669,0.0562,3324.1758,4011.978,3259.304,3339.8901,-0.976,-0.1173,-0.086,-0.8598,-0.3888,0.0972,1,1,4,1,1,26.3,54.2,
2026-07-22 18:19:42.912,0.1658,0.0501,0.3166,0.1463,0.3423,0.1036,0.2085,0.2998,0.241,0.1406,0.1501,0.2378,0.2054,0.4139,0.2532,0.2568,0.0456,0.2918,0.0716,0.0593,3349.1575,2772.1612,3383.0037,3325.7875,-0.9804,-0.116,-0.0948,-0.8075,0.015,0.5981,1,1,4,1,1,26.3,47.9,
2026-07-22 18:19:51.215,0.326,0.0548,0.2277,0.0536,0.2779,0.1121,0.228,0.3668,0.2251,0.141,0.1893,0.3783,0.1438,0.4062,0.2798,0.1725,0.0273,0.2858,0.0752,0.0288,3352.381,1266.4103,3348.7546,3318.1319,-0.9593,-0.1078,-0.1026,-1.0243,-0.2393,0.2393,1,1,4,1,1,26.3,52.7,
2026-07-22 18:19:59.595,0.3318,0.0516,0.3319,0.1079,0.2572,0.1165,0.2723,0.3455,0.216,0.1581,0.1619,0.3099,0.1563,0.4096,0.1846,0.2048,0.0387,0.2642,0.0493,0.032,3382.1978,256.2637,3357.619,3329.011,-0.9689,-0.113,-0.1044,-1.0767,0.1122,0.2991,1,1,4,1,1,26.3,52.1,
2026-07-22 18:20:03.755,0.3657,0.065,0.3071,0.2416,0.2485,0.1164,0.2678,0.3007,0.1949,0.1422,0.1584,0.1872,0.1595,0.389,0.2041,0.1962,0.0313,0.2874,0.0627,0.0742,3382.6007,32.6374,3343.9194,3435.3846,-0.9706,-0.1155,-0.0986,-0.8299,-0.172,0.3215,1,1,4,1,1,26.2,57.7,
2026-07-22 18:20:07.775,0.2605,0.0561,0.2945,0.3139,0.2526,0.116,0.2644,0.3432,0.2128,0.1295,0.1585,0.18,0.213,0.4163,0.2158,0.1234,0.0612,0.2821,0.0668,0.0396,3426.1172,5674.0659,3361.2454,3330.2198,-0.9748,-0.1125,-0.1013,-0.9122,-0.2841,0.2692,1,1,4,1,1,26.2,61.6,
2026-07-22 18:20:15.848,0.2205,0.0408,0.2345,0.3172,0.2966,0.1178,0.2662,0.3517,0.1892,0.1365,0.1843,0.1712,0.2191,0.435,0.2407,0.1261,0.0746,0.2699,0.0742,0.0338,3196.8498,684.5788,3200.4762,3226.2637,-0.9742,-0.1122,-0.0943,-1.0094,0.314,0.1346,1,1,4,1,1,26.2,45.0,
2026-07-22 18:20:24.139,0.4187,0.0629,0.1897,0.1089,0.3015,0.1284,0.2485,0.2606,0.1374,0.1528,0.1764,0.278,0.1131,0.3924,0.2826,0.2219,0.0294,0.2635,0.1028,0.1306,3409.1941,6203.9194,3407.9853,3347.9487,-0.9758,-0.1147,-0.0957,-0.8075,-0.5757,0.0673,1,1,4,1,1,26.2,52.6,
2026-07-22 18:20:32.252,0.2622,0.0486,0.2052,0.0911,0.27,0.1255,0.2967,0.4182,0.2098,0.1681,0.1518,0.2294,0.2075,0.405,0.2603,0.1985,0.0505,0.2527,0.086,0.0628,3312.8938,1010.9524,3304.8352,3337.8755,-0.9758,-0.1157,-0.0935,-1.0767,0.0673,0.1421,1,1,4,1,1,26.2,50.7,
2026-07-22 18:20:40.537,0.1336,0.0665,0.2172,0.1643,0.2893,0.1461,0.2807,0.3857,0.3659,0.1581,0.1656,0.2809,0.1714,0.3843,0.239,0.1467,0.0398,0.245,0.0975,0.0224,3429.7436,6421.0989,3389.0476,3303.6264,-0.976,-0.1147,-0.0911,-0.9271,-0.157,0.0972,1,1,4,1,1,26.2,57.4,
2026-07-22 18:20:44.622,0.0962,0.0454,0.1761,0.1649,0.3434,0.1068,0.307,0.3256,0.277,0.1625,0.152,0.2598,0.2364,0.3967,0.2782,0.2063,0.0471,0.2886,0.0867,0.0434,3451.5018,3032.8571,3384.2125,3373.3333,-0.9772,-0.1157,-0.092,-1.0094,-0.2542,0.2542,1,1,4,1,1,26.2,56.8,
2026-07-22 18:20:48.847,0.0968,0.0455,0.1752,0.1705,0.3461,0.1072,0.3089,0.3267,0.2742,0.1624,0.1524,0.2572,0.2351,0.3957,0.2778,0.2022,0.0479,0.2892,0.0858,0.0433,3343.9194,6601.2088,3330.6227,3337.0696,-0.9787,-0.1148,-0.085,-0.8748,-0.157,0.3589,1,1,4,1,1,26.2,56.3,
2026-07-22 18:20:56.883,0.0553,0.0616,0.1796,0.1454,0.2949,0.1234,0.2967,0.3298,0.3571,0.1034,0.1497,0.2247,0.2571,0.4437,0.2848,0.262,0.0356,0.2679,0.0892,0.038,3230.696,0.0,3227.4725,3297.9853,-0.9798,-0.1171,-0.0769,-0.9645,0.015,-0.0374,1,1,4,1,1,26.2,54.1,
2026-07-22 18:21:04.962,0.3035,0.0656,0.1719,0.1917,0.3549,0.124,0.3179,0.3142,0.182,0.124,0.1649,0.237,0.1347,0.3896,0.2556,0.2158,0.0249,0.2969,0.0898,0.0413,3430.9524,5465.348,3401.9414,3350.3663,-0.9769,-0.1148,-0.0847,-0.9869,-0.0224,0.2019,1,1,4,1,1,26.1,56.0,
2026-07-22 18:21:12.972,0.3836,0.0591,0.2802,0.2336,0.2639,0.1227,0.2671,0.2917,0.1713,0.1396,0.1382,0.201,0.1431,0.3978,0.2463,0.2346,0.0381,0.2808,0.0682,0.0392,3229.0842,5755.4579,3304.8352,3295.5678,-0.9742,-0.1114,-0.0872,-0.9496,-0.2393,0.3963,1,1,4,1,1,26.1,55.6,
2026-07-22 18:21:21.281,0.2102,0.0575,0.2528,0.1367,0.3547,0.1251,0.2793,0.3592,0.2045,0.1578,0.1624,0.2443,0.1886,0.3755,0.2163,0.225,0.042,0.2841,0.0892,0.0348,3294.7619,5666.8132,3277.4359,3347.1429,-0.9753,-0.1122,-0.0993,-1.0617,-0.1495,0.1047,1,1,4,1,1,26.1,53.5,
2026-07-22 18:21:25.420,0.1356,0.0526,0.2347,0.1042,0.3235,0.124,0.2379,0.38,0.2797,0.1364,0.1755,0.2825,0.2131,0.4062,0.2599,0.1989,0.0481,0.2809,0.092,0.0344,3172.674,993.6264,3164.2125,3248.8278,-0.9777,-0.1185,-0.0901,-1.0243,-0.0075,0.1196,1,1,4,1,1,26.1,56.4,
2026-07-22 18:21:29.616,0.135,0.0531,0.2353,0.1026,0.3273,0.1241,0.2353,0.3823,0.2784,0.1365,0.174,0.2832,0.2118,0.4081,0.2614,0.1973,0.0475,0.2782,0.094,0.0345,3248.8278,0.0,3259.304,3329.8168,-0.9796,-0.1115,-0.0844,-1.0916,-0.5309,0.2467,1,1,4,1,1,26.1,54.2,
2026-07-22 18:21:37.769,0.1711,0.0636,0.1779,0.2212,0.3677,0.1385,0.2365,0.2307,0.2626,0.1439,0.1716,0.214,0.174,0.3791,0.3046,0.2334,0.0247,0.2749,0.1094,0.1008,3254.4689,4950.8059,3276.63,3286.7033,-0.9788,-0.1135,-0.093,-0.9346,-0.1047,0.2766,1,1,4,1,1,26.1,59.7,
2026-07-22 18:21:45.983,0.1716,0.0593,0.1989,0.0813,0.3193,0.1214,0.2511,0.3809,0.2737,0.1574,0.159,0.3194,0.1972,0.4056,0.2969,0.187,0.0382,0.2562,0.0941,0.0314,3216.5934,573.7729,3176.3004,3237.9487,-0.9784,-0.1104,-0.0871,-1.0393,-0.0748,0.2467,1,1,4,1,1,26.1,54.2,
2026-07-22 18:21:54.903,0.1681,0.0674,0.166,0.0971,0.2839,0.1285,0.311,0.3684,0.2657,0.1536,0.1737,0.2985,0.2436,0.4082,0.2764,0.2111,0.0388,0.2423,0.0729,0.025,3418.0586,6601.2088,3354.3956,3362.0513,-0.9744,-0.1146,-0.0861,-0.972,-0.0299,-0.1495,1,1,4,1,1,26.0,53.0,
2026-07-22 18:22:05.033,0.1191,0.0396,0.2274,0.0883,0.3215,0.1185,0.2073,0.3247,0.3036,0.1632,0.1519,0.3555,0.2297,0.4047,0.325,0.2104,0.0261,0.274,0.0884,0.021,3453.5165,5704.2857,3373.3333,3363.663,-0.9749,-0.1131,-0.0894,-1.0393,-0.1271,0.2467,1,1,4,1,1,26.0,55.4,
2026-07-22 18:22:14.136,0.1395,0.0701,0.1906,0.0566,0.34,0.1269,0.2916,0.3784,0.3269,0.1471,0.1621,0.3352,0.1693,0.3815,0.2745,0.206,0.0242,0.2743,0.0813,0.0239,3075.9707,5493.5531,3333.4432,3358.8278,-0.976,-0.1185,-0.0907,-1.0916,0.0374,0.2617,1,1,4,1,1,26.0,58.8,
2026-07-22 18:22:18.307,0.5799,0.0565,0.2712,0.244,0.2219,0.121,0.2313,0.1965,0.1061,0.1517,0.1514,0.2607,0.0777,0.3935,0.2625,0.2515,0.0143,0.2773,0.0837,0.0473,3414.8352,6601.2088,3393.0769,3353.1868,-0.9709,-0.1157,-0.0955,-0.9346,-0.1495,0.3664,1,1,4,1,1,26.0,54.8,
2026-07-22 18:22:26.029,0.1726,0.0665,0.2097,0.1651,0.3083,0.1195,0.2033,0.2892,0.2979,0.1301,0.1705,0.3025,0.183,0.4062,0.3232,0.211,0.0381,0.2777,0.0933,0.0321,3421.2821,6601.2088,3378.5714,3335.4579,-0.9754,-0.1171,-0.0892,-0.957,-0.1944,0.2243,1,1,4,1,1,25.9,54.8,
2026-07-22 18:22:34.043,0.0945,0.0528,0.1833,0.1251,0.3294,0.1245,0.306,0.3364,0.3829,0.158,0.1778,0.2998,0.1568,0.4184,0.2518,0.2097,0.0363,0.2463,0.0811,0.029,3355.2015,6601.2088,3314.1026,3332.2344,-0.9767,-0.1151,-0.0832,-1.0168,-0.2019,0.2019,1,1,4,1,1,25.9,51.1,
2026-07-22 18:22:41.912,0.1747,0.0635,0.2161,0.0643,0.2674,0.1249,0.2148,0.3507,0.2968,0.1519,0.1729,0.3598,0.2247,0.3467,0.3037,0.2011,0.0363,0.313,0.0924,0.0241,3386.2271,3489.7802,3385.4212,3384.6154,-0.9755,-0.1153,-0.0854,-0.9421,-0.1196,0.2243,1,1,4,1,1,25.9,51.2,
2026-07-22 18:22:48.789,0.1355,0.0461,0.1961,0.0726,0.2489,0.1208,0.239,0.3057,0.2438,0.1566,0.1906,0.297,0.3305,0.4296,0.2883,0.301,0.0413,0.2468,0.086,0.0237,3244.3956,0.0,3291.9414,3310.8791,-0.9736,-0.1183,-0.0891,-1.0318,0.2019,0.157,1,1,4,1,1,25.9,49.7,
2026-07-22 18:22:52.700,0.1133,0.0546,0.1946,0.0837,0.2522,0.1209,0.2894,0.3138,0.2473,0.1617,0.166,0.2887,0.3391,0.4078,0.2642,0.291,0.048,0.255,0.0858,0.0229,3146.0806,2942.1978,3213.7729,3225.8608,-0.9767,-0.1133,-0.0848,-0.9645,-0.015,0.0598,1,1,4,1,1,25.9,51.6,
2026-07-22 18:23:00.850,0.0854,0.0729,0.1803,0.0605,0.3081,0.1288,0.2138,0.3849,0.3056,0.1492,0.1456,0.347,0.2637,0.4075,0.3532,0.1909,0.0372,0.2416,0.1071,0.0166,3429.7436,5382.3443,3385.0183,3379.3773,-0.9769,-0.1138,-0.0894,-1.114,-0.0523,0.3065,1,1,4,1,1,25.8,50.9,
2026-07-22 18:23:04.957,0.0797,0.0619,0.2148,0.0788,0.3631,0.1271,0.2401,0.4451,0.3276,0.1454,0.1897,0.2663,0.1942,0.4012,0.2664,0.1877,0.0355,0.2644,0.089,0.0221,3234.3223,4332.3077,3264.5421,3254.0659,-0.9746,-0.1109,-0.0839,-1.1215,-0.2168,0.2542,1,1,4,1,1,25.8,54.6,
2026-07-22 18:23:13.198,0.0956,0.0572,0.1966,0.0582,0.3466,0.1192,0.2789,0.3424,0.2827,0.1477,0.186,0.3623,0.2403,0.4053,0.263,0.2166,0.0347,0.2707,0.0756,0.0205,3376.1538,6601.2088,3277.033,3334.652,-0.9744,-0.1154,-0.0859,-1.0841,-0.0748,0.0897,1,1,4,1,1,25.8,54.3,
2026-07-22 18:23:21.074,0.121,0.0658,0.1788,0.0682,0.356,0.1322,0.2759,0.3815,0.2665,0.1452,0.2055,0.2922,0.2262,0.4189,0.2608,0.2373,0.0303,0.2379,0.079,0.0208,3213.7729,4137.6923,3209.7436,3243.9927,-0.9716,-0.1158,-0.0729,-1.0019,-0.3439,0.2019,1,1,4,1,1,25.8,53.8,
2026-07-22 18:23:29.306,0.115,0.0557,0.1704,0.1068,0.3303,0.1212,0.2181,0.3835,0.2389,0.1365,0.2231,0.2236,0.284,0.4034,0.3017,0.2621,0.0318,0.2832,0.0867,0.0241,3436.5934,5351.7216,3362.8571,3337.4725,-0.9774,-0.1192,-0.0775,-1.0542,0.1047,0.172,1,1,4,1,1,25.8,52.4,
2026-07-22 18:23:33.523,0.0581,0.0628,0.1323,0.0663,0.2578,0.1452,0.2342,0.2248,0.2894,0.155,0.2296,0.2881,0.3626,0.3652,0.3054,0.4059,0.0321,0.2717,0.0986,0.0149,3225.0549,4976.9963,3246.4103,3252.0513,-0.9763,-0.1154,-0.075,-0.9795,0.1645,0.0673,1,1,4,1,1,25.8,53.7,
2026-07-22 18:23:41.805,0.0736,0.0639,0.1529,0.0931,0.2548,0.1498,0.22,0.3249,0.2676,0.147,0.1988,0.2972,0.3601,0.3732,0.3221,0.2649,0.0439,0.2661,0.1061,0.02,3156.5568,1421.1355,3187.1795,3245.2015,-0.9787,-0.1166,-0.0721,-0.972,-0.1047,0.4037,1,1,4,1,1,25.8,54.9,
2026-07-22 18:23:50.070,0.078,0.069,0.2244,0.0916,0.3803,0.1274,0.2507,0.3568,0.3267,0.1439,0.154,0.3512,0.1746,0.3795,0.2886,0.1818,0.0404,0.2802,0.0823,0.0186,3250.0366,0.0,3239.1575,3311.2821,-0.9734,-0.1204,-0.0756,-0.8374,-0.4187,0.0224,1,1,4,1,1,25.7,54.6,
2026-07-22 18:23:54.156,0.1051,0.054,0.1865,0.106,0.4113,0.1111,0.3046,0.3931,0.2969,0.1289,0.1739,0.3329,0.1537,0.4076,0.246,0.1472,0.033,0.2985,0.089,0.0207,3171.0623,0.0,3221.4286,3254.0659,-0.9746,-0.122,-0.0731,-0.9944,-0.2467,0.2019,1,1,4,1,1,25.7,55.1,
2026-07-22 18:24:01.928,0.185,0.0733,0.1573,0.0725,0.275,0.1359,0.2723,0.3087,0.2415,0.1312,0.205,0.2788,0.2681,0.4049,0.2796,0.3159,0.0304,0.2547,0.0858,0.0241,3266.9597,0.0,3322.1612,3262.5275,-0.9752,-0.1187,-0.0721,-0.8748,-0.015,0.6206,1,1,4,1,1,25.7,55.9,
2026-07-22 18:24:10.019,0.1015,0.0619,0.187,0.102,0.2882,0.1334,0.2914,0.2754,0.3171,0.1441,0.1634,0.3002,0.261,0.3749,0.2787,0.3021,0.0323,0.2857,0.0796,0.0202,3312.0879,0.0,3307.6557,3333.0403,-0.976,-0.1214,-0.0733,-1.0168,0.2094,0.3065,1,1,4,1,1,25.7,53.8,
2026-07-22 18:24:13.907,0.0771,0.0618,0.1539,0.0825,0.3836,0.1274,0.2654,0.4007,0.255,0.1784,0.1509,0.2806,0.2421,0.3921,0.3339,0.2138,0.0422,0.2404,0.096,0.0224,3289.1209,0.0,3279.0476,3353.1868,-0.9775,-0.1191,-0.0725,-0.9196,-0.1122,0.2692,1,1,4,1,1,25.7,53.7,
2026-07-22 18:24:22.154,0.0783,0.0618,0.1552,0.0778,0.383,0.127,0.2622,0.3961,0.2501,0.179,0.1515,0.281,0.2454,0.3913,0.3355,0.2221,0.0432,0.241,0.0956,0.023,3392.2711,2917.2161,3385.0183,3348.3516,-0.9705,-0.1207,-0.0665,-1.0318,-0.4486,0.157,1,1,4,1,1,25.7,53.5,
2026-07-22 18:24:30.457,0.1033,0.0524,0.1576,0.1105,0.3306,0.125,0.225,0.3591,0.3015,0.1595,0.1962,0.248,0.2325,0.3954,0.3145,0.258,0.032,0.2678,0.1067,0.0244,3459.5604,6166.4469,3390.6593,3383.0037,-0.9799,-0.1193,-0.0602,-0.9122,0.0224,0.2841,1,1,4,1,1,25.7,52.5,
2026-07-22 18:24:38.710,0.224,0.0622,0.1772,0.1858,0.319,0.122,0.2402,0.3747,0.2096,0.1576,0.2217,0.2048,0.2009,0.3883,0.2818,0.1991,0.0466,0.27,0.0791,0.0355,3444.652,5227.619,3436.9963,3428.5348,-0.9769,-0.1226,-0.0592,-0.9944,0.0897,0.157,1,1,4,1,1,25.7,53.9,
2026-07-22 18:24:47.211,0.137,0.0664,0.1675,0.0912,0.2992,0.1336,0.2679,0.3448,0.242,0.1523,0.1725,0.2061,0.2941,0.3711,0.3118,0.3376,0.0277,0.2765,0.0803,0.0203,3412.4176,6601.2088,3364.0659,3306.8498,-0.975,-0.1253,-0.0632,-1.0542,-0.0822,0.2168,1,1,4,1,1,25.6,51.6,
2026-07-22 18:24:51.304,0.1309,0.0831,0.156,0.1356,0.2838,0.1597,0.2192,0.3723,0.2971,0.1242,0.22,0.2431,0.2408,0.3606,0.3079,0.2147,0.0474,0.2724,0.0968,0.0343,3142.4542,0.0,3212.5641,3276.63,-0.9812,-0.1225,-0.0533,-1.0393,-0.0673,0.0822,1,1,4,1,1,25.6,52.8,
2026-07-22 18:24:55.484,0.1351,0.0824,0.1583,0.1371,0.29,0.1597,0.2207,0.3714,0.2896,0.125,0.2174,0.245,0.2374,0.3604,0.3086,0.2127,0.0479,0.2724,0.0951,0.0339,3448.2784,2048.4982,3366.0806,3376.5568,-0.9787,-0.1219,-0.0493,-0.9196,0.0748,0.2841,1,1,4,1,1,25.6,52.7,
2026-07-22 18:25:03.775,0.1401,0.0675,0.1502,0.1747,0.3222,0.1406,0.246,0.3183,0.2453,0.1238,0.192,0.2328,0.2299,0.4018,0.3215,0.2292,0.0624,0.2663,0.0903,0.045,3259.707,5232.8571,3264.1392,3253.663,-0.9753,-0.1251,-0.0524,-0.9869,-0.0299,0.2766,1,1,4,1,1,25.6,53.8,
2026-07-22 18:25:11.971,0.1275,0.062,0.1345,0.0743,0.3368,0.1396,0.2797,0.3028,0.2626,0.1507,0.1744,0.2461,0.2444,0.3989,0.313,0.3589,0.0287,0.2487,0.0984,0.0179,3174.6886,0.0,3227.8755,3288.7179,-0.981,-0.1318,-0.0542,-0.9496,-0.015,0.1346,1,1,4,1,1,25.6,49.9,
2026-07-22 18:25:20.146,0.1074,0.057,0.1077,0.0619,0.373,0.1384,0.2875,0.3894,0.2757,0.1454,0.2731,0.2829,0.2252,0.3839,0.2712,0.2528,0.0187,0.2753,0.0604,0.0129,3223.0403,4888.7546,3229.8901,3226.2637,-0.9758,-0.1268,-0.0481,-1.144,-0.1645,0.0897,1,1,4,1,1,25.6,50.2,
